@relation PartTreinamento_ConcluidoDesertou

@attribute Sexo numeric
@attribute Idade numeric
@attribute ZonaMoradia_ZONARESIDENCIAL numeric
@attribute ZonaMoradia_ASENTAMIENTOHUMANO numeric
@attribute ZonaMoradia_URBANIZACION numeric
@attribute ZonaMoradia_CASCOURBANO numeric
@attribute ZonaMoradia_PUEBLOJOVEN numeric
@attribute ZonaMoradia_OTROS numeric
@attribute ZonaMoradia_ZONARURAL numeric
@attribute Trabalha numeric
@attribute EstadoCivil_SOLTERO numeric
@attribute EstadoCivil_CASADO numeric
@attribute EstadoCivil_DIVORCIADO numeric
@attribute EstadoCivil_DESCONOCIDO numeric
@attribute EstadoCivil_SEPARADO numeric
@attribute EstadoCivil_CONVIVIENTE numeric
@attribute EstadoCivil_VIUDO numeric
@attribute Escola numeric
@attribute Religiao_CRISTIANOCATOLICO numeric
@attribute Religiao_OTRARELIGION numeric
@attribute Religiao_CRISTIANOEVANGELICO numeric
@attribute Religiao_AGNOSTICO numeric
@attribute CursoGraduacao numeric
@attribute Modalidade numeric
@attribute PeriodoIngreso numeric
@attribute NotaExameAdmissao numeric
@attribute TotalNiveisCurso numeric
@attribute TotalCreditosCurso numeric
@attribute TotalNiveisCursados numeric
@attribute PorcentagemNC numeric
@attribute TotalCreditosCursados numeric
@attribute PorcentagemCC numeric
@attribute PeriodoUltimaMatricula numeric
@attribute UltimoNivelEstudado numeric
@attribute PromedioUltimoPeriodo numeric
@attribute Class {CONCLUIDO,DESERTOU}

@data
0,0.525424,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.666667,0,0.778889,0.53,0,0,0.083333,0.09589,0.141129,0.141459,0.78,0,0,DESERTOU
0,0.135593,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.333333,0,0.444444,0.58,0,0,0.5,0.506849,0.584677,0.584837,0.78,0.545455,0,CONCLUIDO
0,0.474576,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.333333,0,0.445556,0.76,0,0,0.5,0.506849,0.584677,0.584837,0.78,0.545455,0,CONCLUIDO
1,0.152542,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.666667,0,0.778889,0.68,0,0,0.083333,0.09589,0.145161,0.145489,0.78,0,0,DESERTOU
1,0.542373,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.151515,0,0.334444,0.72,1,1,0.75,0.616438,0.846774,0.704415,0.78,0.818182,0,CONCLUIDO
0,0.101695,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.666667,0,0.778889,0.55,0,0,0.083333,0.09589,0.145161,0.145489,0.78,0.090909,0,DESERTOU
0,0.084746,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.272727,0,0.778889,0.6,0,0.25,0.083333,0.09589,0.165323,0.15739,0.78,0.090909,0,DESERTOU
1,0.084746,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.666667,0,0.778889,0.6,0,0,0,0.013699,0.068548,0.068906,0.778889,0.090909,0,DESERTOU
0,0.084746,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.778889,0.62,0,0,0.083333,0.09589,0.145161,0.145489,0.78,0.090909,0,DESERTOU
0,0.118644,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.060606,0,0.778889,0.52,0,0,0.083333,0.09589,0.145161,0.145489,0.78,0.090909,0,DESERTOU
0,0.169492,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.060606,0,0.778889,0.56,0,0,0,0.013699,0.068548,0.068906,0.778889,0,0,DESERTOU
0,0.101695,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.778889,0.48,0,0,0,0.013699,0.060484,0.060845,0.778889,0,0,DESERTOU
1,0.271186,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.778889,0.44,0,0,0,0.013699,0.068548,0.068906,0.778889,0.090909,0,DESERTOU
1,0.220339,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.272727,0,0.778889,0.44,0,0.25,0.083333,0.09589,0.165323,0.15739,0.78,0.090909,0,DESERTOU
0,0.101695,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.060606,0,0.778889,0.62,0,0,0,0.013699,0.068548,0.068906,0.778889,0.090909,0,DESERTOU
0,0.220339,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.778889,0.44,0,0,0,0.013699,0.068548,0.068906,0.778889,0.090909,0,DESERTOU
1,0.135593,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.272727,0,0.778889,0.58,0,0.25,0.083333,0.09589,0.165323,0.15739,0.78,0.090909,0,DESERTOU
0,0.101695,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.181818,0,0.778889,0.54,0,0,0.083333,0.09589,0.165323,0.165643,0.78,0.090909,0,DESERTOU
0,0.101695,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.272727,0,0.778889,0.54,0,0.25,0.083333,0.09589,0.165323,0.15739,0.78,0.090909,0,DESERTOU
0,0.084746,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.666667,0,0.778889,0.74,0,0,0,0.013699,0.068548,0.068906,0.778889,0,0,DESERTOU
0,0.135593,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.666667,0,0.778889,0.48,0,0,0.083333,0.09589,0.141129,0.141459,0.78,0,0,DESERTOU
1,0.237288,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.778889,0.76,0,0,0,0.013699,0.068548,0.068906,0.778889,0.090909,0,DESERTOU
0,0.118644,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.060606,0,0.778889,0.45,0,0,0.083333,0.09589,0.145161,0.145489,0.78,0.090909,0,DESERTOU
1,0.40678,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.778889,0.74,0,0,0,0.013699,0.068548,0.068906,0.778889,0,0,DESERTOU
1,0.118644,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.778889,0.76,0,0,0.083333,0.09589,0.145161,0.145489,0.78,0,0,DESERTOU
1,0.152542,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.778889,0.76,0,0,0.083333,0.09589,0.145161,0.145489,0.78,0.090909,0,DESERTOU
1,0.389831,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.30303,0,0.444444,0,0,0,0.583333,0.589041,0.685484,0.685605,0.78,0.727273,0,CONCLUIDO
1,0.237288,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.30303,0,0.778889,0.14,0,0,0.083333,0.09589,0.141129,0.141459,0.78,0.181818,0,DESERTOU
1,0.220339,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.778889,0.13,0,0,0,0.013699,0.068548,0.068906,0.778889,0.090909,0,DESERTOU
0,0.101695,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0.181818,1,0.778889,0.76,0,0,0.083333,0.09589,0.137097,0.137428,0.78,0,0,DESERTOU
1,0.237288,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.151515,1,0.335556,0.02,1,1,0.416667,0.342466,0.495968,0.412188,0.668889,0.181818,0,DESERTOU
1,0.237288,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.30303,1,0.335556,0.02,0,0,0.416667,0.424658,0.495968,0.496161,0.668889,0.181818,0,CONCLUIDO
0,0.135593,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.444444,0.02,0,0,0.583333,0.589041,0.669355,0.669482,0.78,0.727273,0,CONCLUIDO
1,0.271186,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.778889,0.74,0,0,0,0.013699,0.068548,0.068906,0.778889,0,0,DESERTOU
0,0.084746,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0.778889,0.7,0,0,0.083333,0.09589,0.145161,0.145489,0.78,0,0,DESERTOU
1,0.152542,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.778889,0.51,0,0,0,0.013699,0.068548,0.068906,0.778889,0.090909,0,DESERTOU
1,0.101695,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0.060606,0,0.778889,0.53,0,0,0,0.013699,0.068548,0.068906,0.778889,0.090909,0,DESERTOU
0,0.20339,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.778889,0.51,0,0,0,0.013699,0.068548,0.068906,0.778889,0,0,DESERTOU
1,0.067797,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0.060606,0,0.778889,0.82,0,0,0.083333,0.09589,0.145161,0.145489,0.78,0.090909,0,DESERTOU
1,0.169492,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0.060606,0,0.778889,0.73,0,0,0.083333,0.09589,0.145161,0.145489,0.78,0.090909,0,DESERTOU
0,0.101695,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.060606,0,0.778889,0.53,0,0,0.083333,0.09589,0.145161,0.145489,0.78,0.090909,0,DESERTOU
0,0.101695,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.060606,0,0.778889,0,0,0,0.083333,0.09589,0.145161,0.145489,0.78,0.090909,0,DESERTOU
0,0.084746,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.778889,0.82,0,0,0.083333,0.09589,0.145161,0.145489,0.78,0.090909,0,DESERTOU
0,0.101695,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0.778889,0.7,0,0,0.083333,0.09589,0.145161,0.145489,0.78,0,0,DESERTOU
1,0.491525,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0.30303,1,0.334444,0,0,0,0.75,0.753425,0.850806,0.850864,0.78,0.727273,0,CONCLUIDO
1,0.525424,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.878788,1,0.557778,0.8,0,0,0.166667,0.178082,0.181452,0.181766,0.78,0.545455,0,DESERTOU
1,0.20339,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.060606,0,0.557778,0.66,0,0,0.25,0.260274,0.290323,0.290595,0.78,0.363636,0,DESERTOU
0,0.20339,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.778889,0.56,0,0,0,0.013699,0.068548,0.068906,0.778889,0.090909,0,DESERTOU
0,0.067797,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.30303,0,0.778889,0.2,0,0,0,0.013699,0.068548,0.068906,0.778889,0,0,DESERTOU
0,0.101695,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.778889,0.39,0,0,0.083333,0.09589,0.145161,0.145489,0.78,0.090909,0,DESERTOU
1,0.474576,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.060606,0,0.335556,0.44,0,0,0.75,0.753425,0.766129,0.766219,0.78,0.818182,0,CONCLUIDO
1,0.288136,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0.151515,1,0.113333,0.14,1,1,0,0,0.072581,0.059501,0.113333,0,0.762583,DESERTOU
1,0.288136,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0.30303,1,0.113333,0.14,0,0,0,0.013699,0.072581,0.072937,0.113333,0,0.762583,DESERTOU
1,0.677966,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.151515,0,0.334444,0.94,1,1,0.75,0.616438,0.891129,0.741363,0.78,0.909091,0,CONCLUIDO
0,0.169492,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.151515,0,0.334444,0,1,1,0.75,0.616438,0.858871,0.714491,0.78,0.818182,0,CONCLUIDO
1,0.084746,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.30303,0,0.778889,0.53,0,0,0.083333,0.09589,0.145161,0.145489,0.78,0.090909,0,DESERTOU
0,0.338983,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.445556,0.7,0,0,0.25,0.260274,0.314516,0.314779,0.78,0.181818,0,DESERTOU
0,0.305085,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.151515,0,0.334444,0,1,1,0.583333,0.479452,0.701613,0.583493,0.778889,0.454545,0,CONCLUIDO
1,0.084746,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0.060606,0,0.778889,0.595,0,0,0.083333,0.09589,0.145161,0.145489,0.78,0.090909,0,DESERTOU
0,0.576271,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.666667,0,0.334444,0,0,0,0.666667,0.671233,0.669355,0.669482,0.778889,0.090909,0,CONCLUIDO
1,0.440678,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.444444,0.02,0,0,0.5,0.506849,0.548387,0.54856,0.78,0.545455,0,CONCLUIDO
0,0.135593,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.060606,0,0.334444,0,0,0,0.666667,0.671233,0.75,0.750096,0.778889,0.272727,0,CONCLUIDO
1,0.288136,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.060606,0,0.778889,0.02,0,0,0.083333,0.09589,0.145161,0.145489,0.78,0.090909,0,DESERTOU
0,0.372881,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,1,0.778889,0.72,0,0,0,0.013699,0.068548,0.068906,0.778889,0.090909,0,DESERTOU
0,0.135593,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.181818,1,0.778889,0.64,0,0,0,0.013699,0.068548,0.068906,0.778889,0.090909,0,DESERTOU
1,0.237288,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0.30303,0,0.778889,0.54,0,0,0.083333,0.09589,0.145161,0.145489,0.78,0,0,DESERTOU
0,0.457627,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.181818,1,0.445556,0.02,0,0,0.166667,0.178082,0.270161,0.270441,0.556667,0.727273,0.78546,CONCLUIDO
0,0.135593,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.445556,0,0,0,0.5,0.506849,0.572581,0.572745,0.78,0.636364,0,CONCLUIDO
0,0.271186,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.060606,1,0.445556,0.02,0,0,0.416667,0.424658,0.370968,0.371209,0.778889,0.090909,0,DESERTOU
0,0.271186,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.060606,1,0.445556,0.53575,0,0,0.416667,0.424658,0.370968,0.371209,0.778889,0.090909,0,DESERTOU
0,0.40678,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.445556,0,0,0,0.5,0.506849,0.576613,0.576775,0.78,0.545455,0,CONCLUIDO
0,0.169492,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.151515,0,0.445556,0.4,1,1,0.5,0.410959,0.600806,0.49952,0.78,0.454545,0,DESERTOU
0,0.152542,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.060606,0,0.335556,0.58,0,0,0.083333,0.09589,0.157258,0.157582,0.78,0,0,DESERTOU
0,0.152542,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.151515,0,0.335556,0.58,1,1,0.083333,0.068493,0.157258,0.130038,0.78,0,0,DESERTOU
0,0.372881,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.151515,1,0.78,0.919,1,1,0,0,0.068548,0.056142,0.78,0,0,DESERTOU
1,0.084746,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.060606,0,0.78,0.49375,0,0,0,0.013699,0.068548,0.068906,0.78,0,0,DESERTOU
1,0.610169,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.151515,0,0.334444,0,1,1,0.75,0.616438,0.887097,0.738004,0.78,0.818182,0,CONCLUIDO
1,0.338983,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0.30303,1,0.445556,0,0,0,0.5,0.506849,0.508065,0.508253,0.78,0.727273,0,CONCLUIDO
0,0.237288,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.151515,0,0.78,0.435,1,1,0,0,0.068548,0.056142,0.78,0,0,DESERTOU
0,0.305085,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.666667,0,0.78,0.73675,0,0,0,0.013699,0.068548,0.068906,0.78,0,0,DESERTOU
0,0.338983,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.181818,1,0.334444,0,0,0,0.75,0.753425,0.770161,0.77025,0.78,0.818182,0,CONCLUIDO
1,0.118644,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.666667,0,0.78,0.51425,0,0,0,0.013699,0.068548,0.068906,0.78,0,0,DESERTOU
0,0.067797,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.151515,0,0.78,0.5955,1,1,0,0,0.068548,0.056142,0.78,0,0,DESERTOU
0,0.254237,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0.181818,1,0.78,0.4735,0,0,0,0.013699,0.068548,0.068906,0.78,0,0,DESERTOU
0,0.067797,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.181818,1,0.78,0.35525,0,0,0,0.013699,0.068548,0.068906,0.78,0,0,DESERTOU
0,0.355932,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.181818,0,0.444444,0.03,0,0,0.583333,0.589041,0.580645,0.580806,0.78,0.727273,0,CONCLUIDO
0,0.322034,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.181818,0,0.444444,0,0,0,0.583333,0.589041,0.721774,0.721881,0.78,0.727273,0,CONCLUIDO
1,0.457627,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.151515,1,0.334444,0.55,1,1,0.666667,0.547945,0.806452,0.670825,0.778889,0.454545,0,CONCLUIDO
0,0.152542,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.666667,0,0.334444,0.14,0,0,0.333333,0.342466,0.415323,0.415547,0.556667,0.363636,0.711744,DESERTOU
0,0.271186,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.151515,1,0.78,0.41375,1,1,0,0,0.068548,0.056142,0.78,0,0,DESERTOU
0,0.101695,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.030303,0,0.78,0.617,0,0.25,0,0.013699,0.080645,0.076775,0.78,0,0,DESERTOU
0,0.118644,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.151515,0,0.445556,0.82,1,1,0.083333,0.068493,0.153226,0.126679,0.78,0.090909,0,DESERTOU
0,0.169492,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0.30303,1,0.778889,0.7,0,0,0.083333,0.09589,0.145161,0.145489,0.78,0.090909,0,DESERTOU
0,0.40678,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.151515,1,0.335556,0.54,1,1,0.666667,0.547945,0.762097,0.633877,0.78,0.727273,0,CONCLUIDO
0,0.084746,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.30303,0,0.78,0.336,0,0,0,0.013699,0.068548,0.068906,0.78,0,0,DESERTOU
0,0.084746,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.30303,0,0.78,0.25625,0,0,0,0.013699,0.068548,0.068906,0.78,0,0,DESERTOU
0,0.067797,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.666667,0,0.78,0.7165,0,0,0,0.013699,0.068548,0.068906,0.78,0,0,DESERTOU
1,0.389831,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.446667,0.02,0,0,0.5,0.506849,0.495968,0.496161,0.78,0.636364,0,CONCLUIDO
1,0.118644,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0.242424,0,0.778889,0.6,0,0,0.083333,0.09589,0.149194,0.14952,0.78,0.090909,0,DESERTOU
1,0.118644,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0.151515,0,0.78,0.61625,1,1,0,0,0.064516,0.052783,0.78,0,0,DESERTOU
0,0.118644,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.060606,0,0.778889,0.4775,0,0,0.083333,0.09589,0.145161,0.145489,0.78,0.090909,0,DESERTOU
0,0.101695,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.666667,0,0.557778,0.38,0,0,0.083333,0.09589,0.137097,0.137428,0.78,0,0,DESERTOU
0,0.237288,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0.121212,0,0.78,0.81775,0,0,0,0.013699,0.068548,0.068906,0.78,0,0,DESERTOU
0,0.237288,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0.181818,0,0.78,0.81775,0,0,0,0.013699,0.068548,0.068906,0.78,0,0,DESERTOU
0,0.220339,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.181818,1,0.444444,0.54,0,0,0.583333,0.589041,0.616935,0.617083,0.78,0.818182,0,CONCLUIDO
0,0.084746,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.060606,0,0.778889,0.35,0,0,0.083333,0.09589,0.141129,0.141459,0.78,0,0,DESERTOU
1,0.474576,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.181818,1,0.668889,0.82,0,0,0.166667,0.178082,0.221774,0.222073,0.78,0.181818,0,DESERTOU
1,0.677966,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0.151515,1,0.78,0.93925,1,1,0,0,0.068548,0.056142,0.78,0,0,DESERTOU
0,0.186441,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.30303,0,0.778889,0.43,0,0,0.083333,0.09589,0.145161,0.145489,0.78,0.090909,0,DESERTOU
0,0.288136,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.30303,0,0.78,0.575,0,0,0,0.013699,0.068548,0.068906,0.78,0,0,DESERTOU
0,0.355932,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.30303,1,0.78,0.21,0,0,0,0.013699,0.068548,0.068906,0.78,0,0,DESERTOU
0,0.355932,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.151515,0,0,0.21,1,1,0,0,0.084677,0.069578,0,0,0.811388,DESERTOU
0,0.355932,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.30303,1,0.78,0.14,0,0,0,0.013699,0.068548,0.068906,0.78,0,0,DESERTOU
0,0.355932,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.151515,0,0,0.14,1,1,0,0,0.084677,0.069578,0,0,0.811388,DESERTOU
0,0.084746,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.30303,0,0.778889,0.66,0,0,0.083333,0.09589,0.145161,0.145489,0.78,0.090909,0,DESERTOU
1,0.389831,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.666667,1,0.78,0.7165,0,0,0,0.013699,0.068548,0.068906,0.78,0,0,DESERTOU
1,0.389831,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.666667,1,0.78,0,0,0,0,0.013699,0.068548,0.068906,0.78,0,0,DESERTOU
0,0.440678,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.181818,0,0.78,0.7975,0,0,0,0.013699,0.068548,0.068906,0.78,0,0,DESERTOU
0,0.084746,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.151515,1,0.78,1,1,1,0,0,0.068548,0.056142,0.78,0,0,DESERTOU
0,0.305085,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.666667,0,0.78,0.29125,0,0,0,0.013699,0.068548,0.068906,0.78,0,0,DESERTOU
1,0.59322,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.151515,1,0.78,0.28,1,1,0,0,0.052419,0.042706,0.78,0.181818,0,DESERTOU
0,0.084746,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.151515,1,0.778889,0.5,1,1,0.083333,0.068493,0.149194,0.123321,0.78,0.090909,0,DESERTOU
0,0.457627,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.666667,0,0.78,0.73675,0,0,0,0.013699,0.068548,0.068906,0.78,0,0,DESERTOU
0,0.237288,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0.333333,0,0.778889,0.66,0,0,0.083333,0.09589,0.16129,0.161612,0.78,0.090909,0,DESERTOU
0,0.271186,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.151515,0,0.557778,0.34,1,1,0.25,0.205479,0.314516,0.261036,0.78,0.363636,0,DESERTOU
0,0.271186,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.151515,0,0.557778,0.3,1,1,0.25,0.205479,0.314516,0.261036,0.78,0.363636,0,DESERTOU
0,0.169492,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.060606,0,0.334444,0,0,0,0.166667,0.178082,0.262097,0.26238,0.445556,0.181818,0.612608,DESERTOU
1,0.186441,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.30303,0,0.445556,0.74,0,0,0.5,0.506849,0.560484,0.560653,0.78,0.545455,0,CONCLUIDO
0,0.135593,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.181818,1,0.78,0.2305,0,0,0,0.013699,0.068548,0.068906,0.78,0,0,DESERTOU
